Trip_ID,Route_ID,Bus_Stop_ID,Scheduled_Arrival,Actual_Arrival,Delay_Minutes,Passenger_Count,Day_of_Week,Weather_Condition,Latitude,Longitude,Bus_Type
TRIP00191,LAG-202,Berger,2024-01-01 05:16:00,2024-01-01 05:26:00,10,78,Friday,Sunny,6.499825,3.339309,Articulated
TRIP00192,LAG-202,Berger,2024-01-01 12:51:00,2024-01-01 12:51:00,0,47,Friday,Foggy,6.570499,3.330787,Standard
TRIP00193,LAG-102,Berger,2024-01-02 04:08:00,2024-01-02 04:08:00,0,52,Sunday,Rainy,6.590975,3.388879,Articulated
TRIP00194,LAG-101,CMS,2024-01-01 15:32:00,2024-01-01 15:32:00,0,5,Sunday,Cloudy,6.559063,3.406877,Standard
TRIP00195,LAG-301,VI,2024-01-01 09:29:00,2024-01-01 09:29:00,0,23,Monday,Foggy,6.460868,3.414723,Mini
TRIP00196,LAG-202,Yaba,2024-01-01 11:51:00,2024-01-01 11:51:00,0,37,Tuesday,Foggy,6.590098,3.391607,Articulated
TRIP00197,LAG-301,Berger,2024-01-01 10:36:00,2024-01-01 10:36:00,0,24,Wednesday,Cloudy,6.598187,3.355273,Mini
TRIP00198,LAG-201,Ojuelegba,2024-01-01 20:59:00,2024-01-01 20:59:00,0,47,Monday,Rainy,6.444936,3.499469,Standard
TRIP00199,LAG-202,VI,2024-01-01 08:04:00,2024-01-01 08:04:00,0,29,Sunday,Cloudy,6.561243,3.365684,Standard
TRIP00200,LAG-201,Ojuelegba,2024-01-01 20:31:00,2024-01-01 20:41:00,10,42,Wednesday,Foggy,6.465899,3.362417,Articulated
TRIP00201,LAG-202,VI,2024-01-01 08:41:00,2024-01-01 08:41:00,0,78,Saturday,Rainy,6.441499,3.46184,Mini
TRIP00202,LAG-101,VI,2024-01-02 01:49:00,2024-01-02 01:49:00,0,23,Tuesday,Sunny,6.521768,3.40493,Articulated
TRIP00203,LAG-202,Berger,2024-01-02 03:09:00,2024-01-02 03:09:00,0,22,Thursday,Sunny,6.461837,3.476504,Standard
TRIP00204,LAG-101,CMS,2024-01-01 15:23:00,2024-01-01 15:38:00,15,43,Thursday,Sunny,6.495329,3.376027,Standard
TRIP00205,LAG-102,Yaba,2024-01-01 18:15:00,2024-01-01 18:17:00,2,34,Thursday,Foggy,6.457327,3.451715,Articulated
TRIP00206,LAG-301,Lekki,2024-01-02 01:02:00,2024-01-02 01:04:00,2,38,Saturday,Rainy,6.434742,3.367735,Mini
TRIP00207,LAG-101,Ajah,2024-01-02 02:00:00,2024-01-02 02:00:00,0,41,Thursday,Foggy,6.461245,3.440967,Standard
TRIP00208,LAG-201,Ikeja,2024-01-01 20:08:00,2024-01-01 20:08:00,0,38,Thursday,Rainy,6.447402,3.371339,Mini
TRIP00209,LAG-101,VI,2024-01-01 23:35:00,2024-01-01 23:40:00,5,43,Saturday,Foggy,6.499507,3.443574,Standard
TRIP00210,LAG-202,Berger,2024-01-01 11:28:00,2024-01-01 11:28:00,0,43,Monday,Cloudy,6.481301,3.482377,Standard
TRIP00211,LAG-102,CMS,2024-01-01 06:43:00,2024-01-01 06:43:00,0,14,Sunday,Foggy,6.586218,3.468965,Standard
TRIP00212,LAG-102,Ikeja,2024-01-01 07:20:00,2024-01-01 07:20:00,0,66,Sunday,Rainy,6.475399,3.394548,Articulated
TRIP00213,LAG-102,Ikeja,2024-01-01 16:12:00,2024-01-01 16:12:00,0,51,Sunday,Rainy,6.501647,3.423848,Articulated
TRIP00214,LAG-101,Berger,2024-01-01 09:56:00,2024-01-01 09:56:00,0,18,Tuesday,Foggy,6.481532,3.491237,Standard
TRIP00215,LAG-101,CMS,2024-01-01 09:29:00,2024-01-01 09:34:00,5,54,Monday,Foggy,6.569975,3.402286,Standard
TRIP00216,LAG-301,VI,2024-01-01 05:32:00,2024-01-01 05:32:00,0,39,Tuesday,Foggy,6.477019,3.422078,Standard
TRIP00217,LAG-102,Lekki,2024-01-01 22:57:00,2024-01-01 22:59:00,2,30,Monday,Sunny,6.576113,3.497348,Mini
TRIP00218,LAG-202,VI,2024-01-01 22:31:00,2024-01-01 22:31:00,0,33,Friday,Sunny,6.460044,3.376292,Mini
TRIP00219,LAG-301,Ikeja,2024-01-02 01:59:00,2024-01-02 01:59:00,0,15,Monday,Foggy,6.526981,3.440741,Mini
TRIP00220,LAG-101,CMS,2024-01-01 21:20:00,2024-01-01 21:30:00,10,48,Sunday,Cloudy,6.466124,3.331869,Mini
TRIP00221,LAG-101,Ajah,2024-01-01 20:08:00,2024-01-01 20:08:00,0,64,Monday,Sunny,6.546381,3.359813,Mini
TRIP00222,LAG-301,Yaba,2024-01-01 07:14:00,2024-01-01 07:29:00,15,63,Tuesday,Foggy,6.503285,3.395134,Articulated
TRIP00223,LAG-301,VI,2024-01-01 18:00:00,2024-01-01 18:00:00,0,34,Friday,Foggy,6.535552,3.371709,Mini
TRIP00224,LAG-301,Lekki,2024-01-01 08:23:00,2024-01-01 08:23:00,0,42,Sunday,Sunny,6.480521,3.390464,Articulated
TRIP00225,LAG-301,Ikeja,2024-01-01 19:40:00,2024-01-01 19:45:00,5,48,Thursday,Rainy,6.513309,3.442824,Mini
TRIP00226,LAG-201,Ajah,2024-01-01 18:36:00,2024-01-01 18:51:00,15,13,Thursday,Sunny,6.5582,3.36654,Mini
TRIP00227,LAG-202,VI,2024-01-02 03:42:00,2024-01-02 03:42:00,0,49,Wednesday,Foggy,6.439,3.414382,Standard
TRIP00228,LAG-202,Ojuelegba,2024-01-01 08:06:00,2024-01-01 08:06:00,0,17,Sunday,Sunny,6.488493,3.461055,Standard
TRIP00229,LAG-202,Ojuelegba,2024-01-01 17:43:00,2024-01-01 17:43:00,0,42,Sunday,Rainy,6.516711,3.447028,Articulated
TRIP00230,LAG-101,VI,2024-01-02 03:52:00,2024-01-02 03:52:00,0,34,Monday,Cloudy,6.47312,3.469247,Mini
TRIP00231,LAG-202,CMS,2024-01-01 14:49:00,2024-01-01 14:54:00,5,23,Friday,Foggy,6.53329,3.391366,Mini
TRIP00232,LAG-101,Ikeja,2024-01-01 10:16:00,2024-01-01 10:16:00,0,53,Saturday,Cloudy,6.59053,3.353259,Standard
TRIP00233,LAG-101,VI,2024-01-01 23:59:00,2024-01-02 00:19:00,20,20,Wednesday,Sunny,6.524833,3.478401,Mini
TRIP00234,LAG-301,Ikeja,2024-01-01 19:38:00,2024-01-01 19:43:00,5,36,Sunday,Sunny,6.571148,3.441993,Articulated
TRIP00235,LAG-201,CMS,2024-01-01 11:09:00,2024-01-01 11:11:00,2,33,Wednesday,Foggy,6.515649,3.367606,Mini
TRIP00236,LAG-201,CMS,2024-01-01 11:11:00,2024-01-01 11:31:00,20,49,Sunday,Rainy,6.59521,3.336703,Articulated
TRIP00237,LAG-202,Ojuelegba,2024-01-01 09:50:00,2024-01-01 09:55:00,5,52,Saturday,Sunny,6.435941,3.448561,Standard
TRIP00238,LAG-301,Ikeja,2024-01-01 17:50:00,2024-01-01 17:50:00,0,42,Thursday,Cloudy,6.591769,3.49508,Mini
TRIP00239,LAG-102,VI,2024-01-01 15:38:00,2024-01-01 15:53:00,15,56,Saturday,Foggy,6.577796,3.384247,Articulated
TRIP00240,LAG-301,Ojuelegba,2024-01-01 06:47:00,2024-01-01 06:57:00,10,38,Tuesday,Rainy,6.436476,3.431366,Articulated
TRIP00241,LAG-101,Ojuelegba,2024-01-01 14:17:00,2024-01-01 14:17:00,0,24,Thursday,Cloudy,6.556834,3.341111,Mini
TRIP00242,LAG-301,Ajah,2024-01-01 19:08:00,2024-01-01 19:08:00,0,59,Wednesday,Rainy,6.524411,3.464423,Articulated
TRIP00243,LAG-101,VI,2024-01-01 19:40:00,2024-01-01 19:40:00,0,53,Monday,Foggy,6.537776,3.369603,Articulated
TRIP00244,LAG-301,Ajah,2024-01-01 22:59:00,2024-01-01 22:59:00,0,44,Saturday,Foggy,6.582267,3.333616,Standard
TRIP00245,LAG-102,Lekki,2024-01-02 01:27:00,2024-01-02 01:37:00,10,50,Monday,Sunny,6.569787,3.499649,Standard
TRIP00246,LAG-201,Ikeja,2024-01-01 09:41:00,2024-01-01 09:41:00,0,40,Sunday,Foggy,6.564258,3.398328,Mini
TRIP00247,LAG-201,Ojuelegba,2024-01-01 05:15:00,2024-01-01 05:15:00,0,53,Thursday,Cloudy,6.602215,3.460606,Standard
TRIP00248,LAG-102,Lekki,2024-01-01 23:10:00,2024-01-01 23:10:00,0,44,Saturday,Rainy,6.503737,3.455389,Articulated
TRIP00249,LAG-301,VI,2024-01-01 07:27:00,2024-01-01 07:27:00,0,35,Thursday,Sunny,6.480267,3.380372,Mini
TRIP00250,LAG-101,Ajah,2024-01-01 07:39:00,2024-01-01 07:39:00,0,27,Sunday,Foggy,6.437366,3.333039,Articulated
TRIP00251,LAG-202,Lekki,2024-01-02 02:51:00,2024-01-02 03:11:00,20,10,Thursday,Foggy,6.548938,3.367103,Standard
TRIP00252,LAG-202,CMS,2024-01-01 16:05:00,2024-01-01 16:20:00,15,21,Tuesday,Cloudy,6.56761,3.3452,Articulated
TRIP00253,LAG-201,Ojuelegba,2024-01-01 19:54:00,2024-01-01 19:54:00,0,74,Sunday,Sunny,6.459231,3.498499,Standard
TRIP00254,LAG-202,Lekki,2024-01-01 22:53:00,2024-01-01 22:53:00,0,30,Monday,Cloudy,6.594978,3.44044,Mini
TRIP00255,LAG-201,Ikeja,2024-01-01 16:22:00,2024-01-01 16:24:00,2,16,Sunday,Rainy,6.460892,3.367483,Standard
TRIP00256,LAG-301,Ojuelegba,2024-01-01 23:06:00,2024-01-01 23:06:00,0,41,Friday,Rainy,6.566427,3.389521,Mini
TRIP00257,LAG-201,Yaba,2024-01-01 13:03:00,2024-01-01 13:03:00,0,34,Monday,Rainy,6.562692,3.448324,Mini
TRIP00258,LAG-102,Yaba,2024-01-02 01:33:00,2024-01-02 01:33:00,0,22,Tuesday,Sunny,6.572771,3.368155,Standard
TRIP00259,LAG-202,Ajah,2024-01-02 00:14:00,2024-01-02 00:14:00,0,75,Sunday,Cloudy,6.531515,3.345553,Articulated
TRIP00260,LAG-301,VI,2024-01-02 02:24:00,2024-01-02 02:34:00,10,54,Wednesday,Rainy,6.47648,3.352018,Mini
TRIP00261,LAG-101,Ajah,2024-01-01 20:05:00,2024-01-01 20:15:00,10,48,Saturday,Foggy,6.5264,3.344788,Mini
TRIP00262,LAG-301,CMS,2024-01-01 17:00:00,2024-01-01 17:00:00,0,56,Friday,Sunny,6.49522,3.374158,Mini
TRIP00263,LAG-202,Ajah,2024-01-01 06:17:00,2024-01-01 06:22:00,5,27,Monday,Foggy,6.468532,3.446154,Mini
TRIP00264,LAG-101,Ojuelegba,2024-01-02 01:59:00,2024-01-02 01:59:00,0,39,Friday,Cloudy,6.578961,3.414175,Mini
TRIP00265,LAG-301,CMS,2024-01-01 20:21:00,2024-01-01 20:21:00,0,58,Sunday,Rainy,6.490867,3.445263,Mini
TRIP00266,LAG-301,Ajah,2024-01-01 22:06:00,2024-01-01 22:06:00,0,45,Tuesday,Sunny,6.47673,3.479367,Mini
TRIP00267,LAG-101,VI,2024-01-01 07:52:00,2024-01-01 07:57:00,5,53,Friday,Rainy,6.581776,3.450422,Standard
TRIP00268,LAG-102,Ajah,2024-01-01 19:59:00,2024-01-01 20:09:00,10,46,Friday,Rainy,6.552058,3.445624,Mini
TRIP00269,LAG-201,Berger,2024-01-01 18:13:00,2024-01-01 18:15:00,2,30,Thursday,Foggy,6.584152,3.478213,Articulated
TRIP00270,LAG-301,CMS,2024-01-02 02:32:00,2024-01-02 02:32:00,0,47,Saturday,Foggy,6.574518,3.351908,Standard
TRIP00271,LAG-201,Ojuelegba,2024-01-02 00:02:00,2024-01-02 00:02:00,0,29,Saturday,Cloudy,6.573144,3.471463,Mini
TRIP00272,LAG-201,Yaba,2024-01-01 16:22:00,2024-01-01 16:22:00,0,47,Monday,Rainy,6.431118,3.378796,Mini
TRIP00273,LAG-201,Lekki,2024-01-01 09:24:00,2024-01-01 09:26:00,2,40,Friday,Sunny,6.475466,3.437781,Mini
TRIP00274,LAG-301,Lekki,2024-01-02 02:57:00,2024-01-02 02:57:00,0,41,Sunday,Foggy,6.566473,3.348187,Standard
TRIP00275,LAG-301,Ojuelegba,2024-01-02 03:03:00,2024-01-02 03:08:00,5,48,Saturday,Cloudy,6.489828,3.437546,Articulated
TRIP00276,LAG-201,CMS,2024-01-01 17:22:00,2024-01-01 17:37:00,15,40,Wednesday,Rainy,6.447939,3.489329,Standard
TRIP00277,LAG-201,Ajah,2024-01-01 11:33:00,2024-01-01 11:35:00,2,37,Tuesday,Rainy,6.55393,3.34145,Standard
TRIP00278,LAG-101,Berger,2024-01-01 08:27:00,2024-01-01 08:27:00,0,33,Friday,Sunny,6.49053,3.435556,Articulated
TRIP00279,LAG-201,Yaba,2024-01-02 01:23:00,2024-01-02 01:23:00,0,45,Thursday,Rainy,6.434303,3.333761,Standard
TRIP00280,LAG-102,Yaba,2024-01-01 19:56:00,2024-01-01 19:56:00,0,32,Monday,Cloudy,6.515513,3.460969,Mini
TRIP00281,LAG-102,Ajah,2024-01-02 01:50:00,2024-01-02 01:52:00,2,14,Wednesday,Cloudy,6.604497,3.402451,Standard
TRIP00282,LAG-301,Ikeja,2024-01-01 15:33:00,2024-01-01 15:33:00,0,33,Sunday,Cloudy,6.458634,3.465118,Standard
TRIP00283,LAG-201,Ajah,2024-01-01 20:45:00,2024-01-01 20:47:00,2,56,Sunday,Foggy,6.47782,3.491647,Mini
TRIP00284,LAG-301,Lekki,2024-01-01 10:31:00,2024-01-01 10:31:00,0,59,Sunday,Rainy,6.505659,3.490415,Articulated
TRIP00285,LAG-102,Berger,2024-01-01 06:46:00,2024-01-01 06:46:00,0,21,Saturday,Cloudy,6.477988,3.497276,Mini
TRIP00286,LAG-301,Ojuelegba,2024-01-01 22:36:00,2024-01-01 22:36:00,0,64,Sunday,Sunny,6.586467,3.369092,Mini
TRIP00287,LAG-101,Yaba,2024-01-01 14:18:00,2024-01-01 14:18:00,0,41,Thursday,Rainy,6.494492,3.476941,Mini
TRIP00288,LAG-101,Ikeja,2024-01-01 20:23:00,2024-01-01 20:23:00,0,36,Wednesday,Sunny,6.599434,3.361539,Mini
TRIP00289,LAG-101,Lekki,2024-01-01 22:08:00,2024-01-01 22:18:00,10,50,Wednesday,Rainy,6.577837,3.459374,Mini
TRIP00290,LAG-101,VI,2024-01-01 12:39:00,2024-01-01 12:41:00,2,50,Monday,Foggy,6.452968,3.335529,Standard
TRIP00291,LAG-201,Yaba,2024-01-01 09:41:00,2024-01-01 09:56:00,15,58,Monday,Foggy,6.514266,3.349942,Mini
TRIP00292,LAG-102,Ajah,2024-01-01 20:18:00,2024-01-01 20:18:00,0,47,Friday,Sunny,6.549974,3.403152,Standard
TRIP00293,LAG-101,Berger,2024-01-01 12:21:00,2024-01-01 12:21:00,0,28,Sunday,Rainy,6.531845,3.375729,Articulated
TRIP00294,LAG-301,Lekki,2024-01-01 08:47:00,2024-01-01 08:52:00,5,39,Sunday,Foggy,6.484313,3.407387,Standard
TRIP00295,LAG-201,Ojuelegba,2024-01-01 06:37:00,2024-01-01 06:37:00,0,37,Tuesday,Cloudy,6.513989,3.432003,Articulated
TRIP00296,LAG-301,Ajah,2024-01-01 07:08:00,2024-01-01 07:08:00,0,29,Monday,Cloudy,6.551622,3.476221,Articulated
TRIP00297,LAG-301,CMS,2024-01-02 02:34:00,2024-01-02 02:39:00,5,39,Friday,Rainy,6.448363,3.371148,Articulated
TRIP00298,LAG-102,Berger,2024-01-01 19:39:00,2024-01-01 19:59:00,20,31,Monday,Foggy,6.454937,3.414811,Standard
TRIP00299,LAG-301,Lekki,2024-01-01 11:23:00,2024-01-01 11:25:00,2,47,Saturday,Sunny,6.43171,3.385498,Articulated
TRIP00300,LAG-201,Ojuelegba,2024-01-01 22:57:00,2024-01-01 22:57:00,0,66,Friday,Sunny,6.445377,3.389607,Mini
TRIP00301,LAG-202,CMS,2024-01-02 02:41:00,2024-01-02 02:41:00,0,37,Thursday,Foggy,6.453225,3.426482,Mini
TRIP00302,LAG-101,VI,2024-01-01 07:18:00,2024-01-01 07:20:00,2,29,Wednesday,Rainy,6.570103,3.364026,Articulated
TRIP00303,LAG-101,VI,2024-01-01 09:33:00,2024-01-01 09:33:00,0,44,Monday,Foggy,6.553633,3.33537,Articulated
TRIP00304,LAG-201,Yaba,2024-01-02 04:22:00,2024-01-02 04:37:00,15,28,Thursday,Cloudy,6.439095,3.42202,Articulated
TRIP00305,LAG-102,Yaba,2024-01-01 07:09:00,2024-01-01 07:14:00,5,45,Saturday,Cloudy,6.570302,3.387707,Standard
TRIP00306,LAG-201,Ikeja,2024-01-01 06:29:00,2024-01-01 06:39:00,10,50,Sunday,Rainy,6.44402,3.482119,Standard
TRIP00307,LAG-201,Berger,2024-01-01 22:35:00,2024-01-01 22:35:00,0,37,Thursday,Cloudy,6.542626,3.419488,Mini
TRIP00308,LAG-101,Ikeja,2024-01-01 14:45:00,2024-01-01 14:50:00,5,59,Wednesday,Sunny,6.444285,3.34026,Articulated
TRIP00309,LAG-201,Berger,2024-01-01 09:14:00,2024-01-01 09:14:00,0,24,Sunday,Foggy,6.568197,3.44198,Mini
TRIP00310,LAG-202,Ajah,2024-01-01 18:11:00,2024-01-01 18:11:00,0,32,Wednesday,Rainy,6.527189,3.452264,Mini
TRIP00311,LAG-202,VI,2024-01-01 22:43:00,2024-01-01 22:43:00,0,23,Wednesday,Sunny,6.54904,3.342274,Articulated
TRIP00312,LAG-202,Ojuelegba,2024-01-01 19:41:00,2024-01-01 19:41:00,0,48,Friday,Rainy,6.475095,3.408646,Articulated
TRIP00313,LAG-201,VI,2024-01-01 08:30:00,2024-01-01 08:40:00,10,53,Monday,Foggy,6.504461,3.388809,Articulated
TRIP00314,LAG-201,Berger,2024-01-01 20:13:00,2024-01-01 20:13:00,0,53,Friday,Cloudy,6.602839,3.336819,Standard
TRIP00315,LAG-202,VI,2024-01-01 20:15:00,2024-01-01 20:25:00,10,16,Monday,Foggy,6.55692,3.412734,Articulated
TRIP00316,LAG-202,Berger,2024-01-02 02:49:00,2024-01-02 02:59:00,10,70,Sunday,Sunny,6.587623,3.401693,Standard
TRIP00317,LAG-202,VI,2024-01-01 22:30:00,2024-01-01 22:30:00,0,52,Sunday,Rainy,6.466866,3.435904,Standard
TRIP00318,LAG-102,Ajah,2024-01-01 06:11:00,2024-01-01 06:13:00,2,42,Tuesday,Sunny,6.558295,3.352367,Standard
TRIP00319,LAG-201,VI,2024-01-01 18:04:00,2024-01-01 18:09:00,5,44,Friday,Sunny,6.516149,3.372029,Articulated
TRIP00320,LAG-102,Ajah,2024-01-01 17:39:00,2024-01-01 17:49:00,10,35,Wednesday,Cloudy,6.507928,3.417519,Standard
TRIP00321,LAG-301,Yaba,2024-01-01 23:04:00,2024-01-01 23:04:00,0,22,Wednesday,Cloudy,6.498439,3.4948,Mini
TRIP00322,LAG-201,Ikeja,2024-01-01 08:52:00,2024-01-01 08:52:00,0,44,Monday,Rainy,6.544929,3.385282,Mini
TRIP00323,LAG-301,Lekki,2024-01-02 00:10:00,2024-01-02 00:15:00,5,16,Monday,Foggy,6.442862,3.358859,Mini
TRIP00324,LAG-202,Ikeja,2024-01-02 01:53:00,2024-01-02 01:53:00,0,35,Wednesday,Cloudy,6.488976,3.47091,Standard
TRIP00325,LAG-101,Yaba,2024-01-01 07:31:00,2024-01-01 07:31:00,0,49,Thursday,Rainy,6.553686,3.358397,Articulated
TRIP00326,LAG-202,Ojuelegba,2024-01-02 04:16:00,2024-01-02 04:16:00,0,19,Sunday,Foggy,6.436417,3.455188,Articulated
TRIP00327,LAG-201,Ojuelegba,2024-01-01 23:46:00,2024-01-01 23:48:00,2,58,Friday,Foggy,6.570992,3.42951,Mini
TRIP00328,LAG-102,Yaba,2024-01-01 17:20:00,2024-01-01 17:30:00,10,38,Friday,Rainy,6.466022,3.349026,Standard
TRIP00329,LAG-102,Yaba,2024-01-01 13:04:00,2024-01-01 13:04:00,0,40,Sunday,Cloudy,6.593906,3.336688,Standard
TRIP00330,LAG-201,VI,2024-01-01 20:57:00,2024-01-01 20:57:00,0,29,Sunday,Rainy,6.509135,3.488759,Articulated
TRIP00331,LAG-101,Ojuelegba,2024-01-01 15:33:00,2024-01-01 15:33:00,0,31,Thursday,Cloudy,6.45596,3.497727,Articulated
TRIP00332,LAG-202,Lekki,2024-01-02 00:37:00,2024-01-02 00:57:00,20,40,Monday,Rainy,6.430864,3.491808,Mini
TRIP00333,LAG-101,Ajah,2024-01-01 20:54:00,2024-01-01 20:56:00,2,37,Saturday,Foggy,6.520229,3.413104,Standard
TRIP00334,LAG-301,Yaba,2024-01-01 09:24:00,2024-01-01 09:26:00,2,56,Thursday,Sunny,6.454439,3.335096,Standard
TRIP00335,LAG-301,Yaba,2024-01-01 15:22:00,2024-01-01 15:22:00,0,25,Tuesday,Rainy,6.547851,3.494885,Mini
TRIP00336,LAG-102,VI,2024-01-01 22:42:00,2024-01-01 22:42:00,0,49,Wednesday,Sunny,6.547705,3.405438,Mini
TRIP00337,LAG-102,Berger,2024-01-01 09:16:00,2024-01-01 09:26:00,10,48,Saturday,Foggy,6.57667,3.490584,Articulated
TRIP00338,LAG-301,Ojuelegba,2024-01-01 22:09:00,2024-01-01 22:11:00,2,26,Saturday,Rainy,6.517006,3.435034,Articulated
TRIP00339,LAG-301,Yaba,2024-01-01 10:50:00,2024-01-01 11:00:00,10,33,Saturday,Foggy,6.592916,3.44722,Articulated
TRIP00340,LAG-101,CMS,2024-01-01 07:46:00,2024-01-01 07:48:00,2,41,Monday,Foggy,6.467743,3.442011,Articulated
TRIP00341,LAG-102,Lekki,2024-01-02 02:05:00,2024-01-02 02:05:00,0,28,Saturday,Sunny,6.545123,3.4999,Mini
TRIP00342,LAG-301,Berger,2024-01-02 02:54:00,2024-01-02 02:54:00,0,44,Wednesday,Cloudy,6.601005,3.399174,Standard
TRIP00343,LAG-202,Berger,2024-01-01 20:28:00,2024-01-01 20:38:00,10,45,Monday,Sunny,6.559229,3.479348,Standard
TRIP00344,LAG-202,Lekki,2024-01-01 21:31:00,2024-01-01 21:31:00,0,61,Thursday,Rainy,6.487231,3.443491,Mini
TRIP00345,LAG-301,Yaba,2024-01-01 15:40:00,2024-01-01 15:50:00,10,50,Sunday,Foggy,6.506227,3.469032,Articulated
TRIP00346,LAG-201,Lekki,2024-01-01 09:27:00,2024-01-01 09:27:00,0,49,Sunday,Foggy,6.525286,3.330979,Articulated
TRIP00347,LAG-301,Ojuelegba,2024-01-01 15:53:00,2024-01-01 15:53:00,0,20,Tuesday,Cloudy,6.551707,3.396055,Standard
TRIP00348,LAG-201,Ajah,2024-01-01 13:27:00,2024-01-01 13:27:00,0,15,Tuesday,Sunny,6.47157,3.393453,Standard
TRIP00349,LAG-201,Lekki,2024-01-02 02:00:00,2024-01-02 02:00:00,0,42,Thursday,Rainy,6.546937,3.435313,Standard
TRIP00350,LAG-201,VI,2024-01-01 11:28:00,2024-01-01 11:28:00,0,29,Sunday,Rainy,6.496463,3.476767,Mini
TRIP00351,LAG-301,Ajah,2024-01-01 22:01:00,2024-01-01 22:01:00,0,33,Wednesday,Cloudy,6.489718,3.394633,Standard
TRIP00352,LAG-101,Lekki,2024-01-01 22:15:00,2024-01-01 22:15:00,0,39,Thursday,Rainy,6.53153,3.420712,Standard
TRIP00353,LAG-301,VI,2024-01-01 06:39:00,2024-01-01 06:41:00,2,50,Monday,Foggy,6.555672,3.492439,Mini
TRIP00354,LAG-301,Ajah,2024-01-01 14:45:00,2024-01-01 14:45:00,0,48,Friday,Sunny,6.464261,3.331286,Standard
TRIP00355,LAG-202,Yaba,2024-01-01 14:01:00,2024-01-01 14:03:00,2,36,Saturday,Foggy,6.592231,3.340245,Mini
TRIP00356,LAG-201,CMS,2024-01-01 18:40:00,2024-01-01 18:55:00,15,45,Monday,Rainy,6.491534,3.347242,Mini
TRIP00357,LAG-301,Berger,2024-01-01 07:30:00,2024-01-01 07:30:00,0,26,Thursday,Cloudy,6.483776,3.466514,Articulated
TRIP00358,LAG-201,Ojuelegba,2024-01-01 09:23:00,2024-01-01 09:23:00,0,25,Monday,Cloudy,6.484479,3.433757,Mini
TRIP00359,LAG-201,VI,2024-01-01 09:55:00,2024-01-01 10:00:00,5,30,Tuesday,Cloudy,6.45133,3.360795,Articulated
TRIP00360,LAG-101,CMS,2024-01-01 06:19:00,2024-01-01 06:21:00,2,16,Tuesday,Foggy,6.461752,3.419278,Mini
TRIP00361,LAG-301,Ajah,2024-01-01 10:05:00,2024-01-01 10:10:00,5,42,Friday,Rainy,6.474898,3.493698,Mini
TRIP00362,LAG-301,VI,2024-01-01 10:32:00,2024-01-01 10:32:00,0,25,Thursday,Foggy,6.571049,3.423539,Articulated
TRIP00363,LAG-201,Ajah,2024-01-02 00:12:00,2024-01-02 00:12:00,0,47,Wednesday,Cloudy,6.535282,3.469262,Standard
TRIP00364,LAG-201,VI,2024-01-02 03:59:00,2024-01-02 04:09:00,10,42,Monday,Cloudy,6.469914,3.366048,Articulated
TRIP00365,LAG-201,CMS,2024-01-02 01:22:00,2024-01-02 01:24:00,2,57,Thursday,Foggy,6.587504,3.390082,Articulated
TRIP00366,LAG-301,Ikeja,2024-01-01 06:45:00,2024-01-01 06:45:00,0,35,Friday,Cloudy,6.566592,3.376717,Standard
TRIP00367,LAG-301,Lekki,2024-01-01 10:02:00,2024-01-01 10:12:00,10,67,Sunday,Rainy,6.446719,3.436056,Standard
TRIP00368,LAG-301,Ojuelegba,2024-01-01 11:30:00,2024-01-01 11:30:00,0,27,Monday,Cloudy,6.532656,3.358562,Mini
TRIP00369,LAG-202,Yaba,2024-01-01 19:05:00,2024-01-01 19:10:00,5,34,Saturday,Rainy,6.44675,3.334019,Mini
TRIP00370,LAG-301,Ajah,2024-01-01 07:07:00,2024-01-01 07:09:00,2,46,Saturday,Rainy,6.536241,3.422939,Articulated
TRIP00371,LAG-102,VI,2024-01-02 03:36:00,2024-01-02 03:36:00,0,61,Thursday,Cloudy,6.516934,3.497924,Mini
TRIP00372,LAG-102,Ajah,2024-01-01 23:11:00,2024-01-01 23:11:00,0,14,Wednesday,Foggy,6.55165,3.398734,Articulated
TRIP00373,LAG-201,Ajah,2024-01-01 11:33:00,2024-01-01 11:33:00,0,54,Tuesday,Foggy,6.60347,3.351827,Articulated
TRIP00374,LAG-201,Ikeja,2024-01-01 15:09:00,2024-01-01 15:09:00,0,56,Sunday,Foggy,6.556759,3.428326,Articulated
TRIP00375,LAG-102,Ajah,2024-01-01 15:49:00,2024-01-01 15:49:00,0,23,Thursday,Foggy,6.492124,3.341802,Articulated
TRIP00376,LAG-201,Berger,2024-01-01 09:09:00,2024-01-01 09:09:00,0,29,Friday,Cloudy,6.441832,3.466061,Mini
TRIP00377,LAG-201,Yaba,2024-01-01 14:54:00,2024-01-01 14:54:00,0,55,Monday,Foggy,6.543904,3.420603,Articulated
TRIP00378,LAG-101,VI,2024-01-01 20:05:00,2024-01-01 20:05:00,0,41,Saturday,Foggy,6.488275,3.443813,Articulated
TRIP00379,LAG-202,Ikeja,2024-01-01 11:53:00,2024-01-01 12:13:00,20,50,Sunday,Foggy,6.557864,3.409085,Articulated
TRIP00380,LAG-201,Yaba,2024-01-01 08:43:00,2024-01-01 08:43:00,0,69,Friday,Rainy,6.528402,3.492796,Standard
TRIP00381,LAG-101,Ikeja,2024-01-02 02:46:00,2024-01-02 02:46:00,0,25,Tuesday,Sunny,6.52377,3.346435,Standard
TRIP00382,LAG-202,VI,2024-01-01 21:07:00,2024-01-01 21:07:00,0,49,Monday,Rainy,6.562329,3.389087,Standard
